file,tag,android:id,android:text,android:hint,android:inputType,android:contentDescription,android:checked,android:enabled,android:maxLength,android:autofillHints
res/layout/bottom_sheet_immersive_plus_promo.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0F38,,,,,,,,
res/layout/bottom_sheet_kanji_drawer.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0374,@7F1301FC,,,,,,,
res/layout/bottom_sheet_leaderboards_reactions.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A05BB,@7F130046,,,,,,,
res/layout/bottom_sheet_leaderboards_reactions.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A036C,@7F13095C,,,,,,,
res/layout/bottom_sheet_logout.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0A5F,@7F1309F7,,,,,,,
res/layout/bottom_sheet_logout.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A025D,@7F1309F6,,,,,,,
res/layout/bottom_sheet_new_years_offer.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A03F1,,,,,,,,
res/layout/bottom_sheet_new_years_offer.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0BC1,@7F130F82,,,,,,,
res/layout/bottom_sheet_no_hearts_start.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0F53,@7F130EA9,,,,,,,
res/layout/bottom_sheet_notification_setting.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CE3,@7F131231,,,,,,,
res/layout/bottom_sheet_notification_setting.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0F38,@7F130B8C,,,,,,,
res/layout/bottom_sheet_nudge.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A05BB,,,,,,,,
res/layout/bottom_sheet_nudge.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0BC1,@7F130B81,,,,,,,
res/layout/bottom_sheet_plus_cancellation.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CB0,@7F1305B2,,,,,,,
res/layout/bottom_sheet_plus_cancellation.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CAF,@7F131061,,,,,,,
res/layout/bottom_sheet_plus_reactivation.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CB9,@7F13070B,,,,,,,
res/layout/bottom_sheet_practice_hub_listen_speak.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CD0,@7F13122E,,,,,,,
res/layout/bottom_sheet_practice_hub_listen_speak.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CCE,@7F13016A,,,,,,,
res/layout/bottom_sheet_receive_gift_send_back.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0A67,,,,,,,,
res/layout/bottom_sheet_receive_gift_send_back.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A12F7,,,,,,,,
res/layout/bottom_sheet_reset_password_failed.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0F6F,@7F130DAB,,,,,,,
res/layout/bottom_sheet_reset_password_failed.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0BC1,@7F130050,,,,,,,
res/layout/bottom_sheet_reset_password_success.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0808,@7F130DB0,,,,,,,
res/layout/bottom_sheet_seasonal_app_icon_challenge.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CE3,@7F130FCE,,,,,,,
res/layout/bottom_sheet_send_gift.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0BC1,@7F130B81,,,,,,,
res/layout/bottom_sheet_settings_logout.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A00B2,@7F13006C,,,,,,,
res/layout/bottom_sheet_settings_logout.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0FEC,@7F130F67,,,,,,,
res/layout/bottom_sheet_share_to_feed.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0FC8,@7F130F45,,,,,,,
res/layout/bottom_sheet_share_to_feed.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0BDA,@7F130B8C,,,,,,,
res/layout/bottom_sheet_speech_recognition_permission.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A105D,@7F13122E,,,,,,,
res/layout/bottom_sheet_speech_recognition_permission.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A105C,@7F13016A,,,,,,,
res/layout/bottom_sheet_streak_freeze_gift_received_used.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0A67,,,,,,,,
res/layout/bottom_sheet_streak_freeze_gift_received_used.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A12F7,,,,,,,,
res/layout/bottom_sheet_streak_freeze_used.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0F38,@7F130050,,,,,,,
res/layout/bottom_sheet_streak_repair_offer.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0F38,@7F130050,,,,,,,
res/layout/bottom_sheet_streak_repaired.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CE3,@7F130164,,,,,,,
res/layout/bottom_sheet_super_family_plan_direct_add.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A03F1,@7F130164,,,,,,,
res/layout/bottom_sheet_switch_ui.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A030F,,,,,,,,
res/layout/bottom_sheet_switch_ui.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A025D,@7F1301B5,,,,,,,
res/layout/bottom_sheet_transliteration_change_default.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A002C,@7F13073D,,,,,,,
res/layout/bottom_sheet_transliteration_change_default.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0AB4,@7F13004E,,,,,,,
res/layout/bottom_sheet_transliteration_settings.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A05BB,@7F130046,,,,,,,
res/layout/bottom_sheet_transliteration_settings.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0654,@7F130CE3,,,,,,,
res/layout/bottom_sheet_universal_kudos.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CE3,,,,,,,,
res/layout/bottom_sheet_universal_kudos.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0F38,,,,,,,,
res/layout/bottom_sheet_verification_code.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0259,@7F13017B,,,,,,,
res/layout/bottom_sheet_verification_code.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0E4F,@7F130DA5,,,,,,,
res/layout/bottom_sheet_verification_code.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A025D,@7F130042,,,,,,,
res/layout/bottom_sheet_video_call_prompt_override.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0D4D,@7F1312A2,,,,,,,
res/layout/bottom_sheet_web_share.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A09A4,@7F13092F,,,,,,,
res/layout/bottom_sheet_widget_explainer.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CE3,@7F130080,,,,,,,
res/layout/bottom_sheet_widget_explainer.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0F38,@7F130B81,,,,,,,
res/layout/coach_buttons.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0239,@7F130170,,,,,,,
res/layout/coach_buttons.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0378,@7F130164,,,,,,,
res/layout/com_facebook_device_auth_dialog_fragment.xml,Button,@7F0A0268,@android:01040000,,,,,,,
res/layout/com_facebook_smart_device_dialog_fragment.xml,Button,@7F0A0268,@android:01040000,,,,,,,
res/layout/custom_dialog.xml,Button,@7F0A0585, Ok ,,,,,,,
res/layout/design_layout_snackbar_include.xml,Button,@7F0A1013,,,,,,,,
res/layout/design_text_input_end_icon.xml,com.google.android.material.internal.CheckableImageButton,@7F0A1232,,,,,,,,
res/layout/design_text_input_start_icon.xml,com.google.android.material.internal.CheckableImageButton,@7F0A1234,,,,,,,,
res/layout/dialog_edit_year_in_review_data.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A025D,@7F130042,,,,,,,
res/layout/dialog_edit_year_in_review_data.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0EC1,@7F13005A,,,,,,,
res/layout/dialog_login_reward_claimed.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0DEA,@7F130D51,,,,,,,
res/layout/dialog_login_reward_claimed.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0BDA,@7F13016A,,,,,,,
res/layout/dialog_login_reward_claimed.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A03F1,@7F130164,,,,,,,
res/layout/dialog_path_lesson_override.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A1095,@7F130F03,,,,,,,
res/layout/dialog_path_lesson_override.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A1093,@7F130F04,,,,,,,
res/layout/dialog_path_lesson_override.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A025B,@7F130042,,,,,,,
res/layout/dialog_path_trophy_session_override_type_select.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A131F,@7F130F05,,,,,,,
res/layout/dialog_path_trophy_session_override_type_select.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A025B,@7F130042,,,,,,,
res/layout/dialog_year_in_review_gems_reward.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CE3,@7F13137E,,,,,,,
res/layout/duo_radio_collection_header.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A1082,@7F1101BC,,,,,,,
res/layout/explanations_start_button.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A069E,@7F131113,,,,,,,
res/layout/family_plan_add_member_item.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A00B0,,,,,,,,
res/layout/feature_flag_override_option.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0A28,@7F130047,,,,,,,
res/layout/feature_flag_override_option.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0DEE,@7F130409,,,,,,,
res/layout/fragment_achievement_v4_detail.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0059,@7F1301F5,,,,,,,
res/layout/fragment_achievement_v4_reward.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CE3,@7F130164,,,,,,,
res/layout/fragment_add_friend_quest.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A1258,@7F130CDA,,,,,,,
res/layout/fragment_add_friend_quest.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CE3,@7F130164,,,,,,,
res/layout/fragment_add_friends_action_button.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CE3,@7F1301EB,,,,,,,
res/layout/fragment_add_friends_action_button.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0F38,@7F130071,,,,,,,
res/layout/fragment_add_friends_flow_contacts.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A03F1,@7F130164,,,,,,,
res/layout/fragment_add_friends_flow_contacts.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0BDA,@7F130B8C,,,,,,,
res/layout/fragment_add_past_xp.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0489,@7F13036C,,,,,,,
res/layout/fragment_admin_submitted_feedback.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0652,@7F130046,,,,,,,
res/layout/fragment_admin_submitted_feedback.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0653,,,,,,,,
res/layout/fragment_admin_user_feedback_form.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0D5E,@7F130CD8,,,,,,,
res/layout/fragment_admin_user_feedback_form.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A115C,,,,,,false,,
res/layout/fragment_adventures_episode_complete.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A03F8,@7F130164,,,,,,,
res/layout/fragment_adventures_quit.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0D77,@7F130895,,,,,,,
res/layout/fragment_adventures_quit.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0D72,@7F130CE3,,,,,,,
res/layout/fragment_animated_xp_boost_reward.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0BD2,,,,,,,,
res/layout/fragment_animated_xp_boost_reward.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0BD6,@7F130164,,,,,,,
res/layout/fragment_backwards_replacement_dialog.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CE3,,,,,,,,
res/layout/fragment_backwards_replacement_dialog.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0F38,@7F130B81,,,,,,,
res/layout/fragment_base_select.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A059F,@7F130169,,,,,,,
res/layout/fragment_beta_user_feedback_form.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A115C,@7F13005F,,,,,false,,
res/layout/fragment_bonus_gem_level_end.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A05BB,@7F1304AB,,,,,,,
res/layout/fragment_boosted_energy_widget_promo_energy_drawer_content.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CE3,,,,,,,,
res/layout/fragment_boosted_energy_widget_promo_energy_drawer_content.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0F38,@7F130B8C,,,,,,,
res/layout/fragment_boosted_energy_widget_promo_success.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A03F1,@7F130164,,,,,,,
res/layout/fragment_challenge_container.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A06A7,,,,,,,,
res/layout/fragment_claim_gifted_sub.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0808,@7F1309CA,,,,,,,
res/layout/fragment_classroom_join_bottom_sheet.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A108F,@7F130FD9,,,,,,,
res/layout/fragment_classroom_leave_bottom_sheet.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A09C6,@7F130997,,,,,,,
res/layout/fragment_classroom_leave_bottom_sheet.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A05BC,@7F1304B3,,,,,,,
res/layout/fragment_comeback_xp_boost_earn_screen.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0BD2,@7F130164,,,,,,,
res/layout/fragment_contact_sync.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0726,@7F130610,,,,,,,
res/layout/fragment_contact_sync_compose.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CE3,@7F130E9B,,,,,,,
res/layout/fragment_contact_sync_compose.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0F38,@7F130071,,,,,,,
res/layout/fragment_contact_sync_profile_completion.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0726,@7F130610,,,,,,,
res/layout/fragment_contact_sync_profile_completion.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CE3,@7F130E9B,,,,,,,
res/layout/fragment_contact_sync_profile_completion.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0F38,@7F130071,,,,,,,
res/layout/fragment_contacts_permission.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0C20,@7F130BE9,,,,,,,
res/layout/fragment_crossgrade_estimate.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A03F1,@7F130164,,,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,EditText,@7F0A054F,,,0x00000002,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,EditText,@7F0A0500,,,0x00000002,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,EditText,@7F0A055B,,,0x00000002,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,EditText,@7F0A0547,,,0x00000002,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,EditText,@7F0A0545,,,0x00000002,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,EditText,@7F0A0543,,,0x00000002,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,EditText,@7F0A0541,,,0x00000002,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,EditText,@7F0A054B,,,0x00000002,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,EditText,@7F0A0549,,,0x00000002,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,EditText,@7F0A054D,,,0x00000002,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,EditText,@7F0A0512,,,0x00000002,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,EditText,@7F0A050F,,,0x00000002,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,EditText,@7F0A050B,,,0x00000002,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,EditText,@7F0A050A,,,0x00000002,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,EditText,@7F0A050D,,,0x00000002,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,EditText,@7F0A049B,,,0x00000002,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,EditText,@7F0A04E2,,,0x00000002,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,EditText,@7F0A051D,,,0x00000002,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A055F,@7F1303D2,,,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A055E,@7F1303D1,,,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0522,@7F1303D3,,,,,,,
res/layout/fragment_debug_achievements_v4_local_progress.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0495,@7F1303D0,,,,,,,
res/layout/fragment_debug_duo_radio_episode_menu.xml,EditText,@7F0A04EE,@7F1303DB,,0x00000041,,,,,
res/layout/fragment_debug_duo_radio_episode_menu.xml,EditText,@7F0A04EC,@7F1303D9,,0x00000041,,,,,
res/layout/fragment_debug_duo_radio_episode_menu.xml,EditText,@7F0A04EA,@7F1303D6,,0x00080001,,,,,
res/layout/fragment_debug_friends_quest.xml,EditText,@7F0A0C72,,@7F13037A,0x00000002,,,,,
res/layout/fragment_debug_friends_quest.xml,EditText,@7F0A0C70,,@7F130379,0x00000001,,,,,
res/layout/fragment_debug_friends_quest.xml,CheckBox,@7F0A0FD5,@7F13037C,,,,,,,
res/layout/fragment_debug_friends_quest.xml,CheckBox,@7F0A0FD6,@7F13037D,,,,,,,
res/layout/fragment_debug_friends_quest.xml,CheckBox,@7F0A0930,@7F130376,,,,,,,
res/layout/fragment_debug_friends_quest.xml,CheckBox,@7F0A0FD7,@7F13037B,,,,,,,
res/layout/fragment_debug_friends_quest.xml,CheckBox,@7F0A03B0,@7F130375,,,,,,,
res/layout/fragment_debug_home_banner_parameters.xml,EditText,@7F0A052F,,,0x00000002,,,,,
res/layout/fragment_debug_home_banner_parameters.xml,EditText,@7F0A053D,,,0x00000002,,,,,
res/layout/fragment_debug_home_banner_parameters.xml,EditText,@7F0A0488,,,0x00000002,,,,,
res/layout/fragment_debug_home_banner_parameters.xml,EditText,@7F0A052E,,,0x00000002,,,,,
res/layout/fragment_debug_join_leaderboard_contest.xml,Spinner,@7F0A04E0,,,,,,,,
res/layout/fragment_debug_leagues_result.xml,EditText,@7F0A0517,,,0x00000002,,,,,
res/layout/fragment_debug_leagues_result.xml,RadioButton,@7F0A051A,@7F1303C6,,,,,,,
res/layout/fragment_debug_leagues_result.xml,RadioButton,@7F0A051B,@7F1303C7,,,,,,,
res/layout/fragment_debug_leagues_result.xml,RadioButton,@7F0A0519,@7F1303C5,,,,,,,
res/layout/fragment_debug_leagues_result.xml,EditText,@7F0A04F7,,,0x00000002,,,,,
res/layout/fragment_debug_leagues_result.xml,RadioButton,@7F0A0515,@7F1303C9,,,,,,,
res/layout/fragment_debug_leagues_result.xml,RadioButton,@7F0A04FB,@7F1303C2,,,,,,,
res/layout/fragment_debug_monthly_challenge.xml,EditText,@7F0A04F2,,,0x00000001,,,,,
res/layout/fragment_debug_monthly_challenge.xml,CheckBox,@7F0A04A6,@7F1303DC,,,,,,,
res/layout/fragment_debug_monthly_challenge.xml,CheckBox,@7F0A04A7,@7F1303E2,,,,,,,
res/layout/fragment_debug_monthly_challenge.xml,EditText,@7F0A0538,,,0x00000001,,,,,
res/layout/fragment_debug_monthly_challenge.xml,EditText,@7F0A04BC,,,0x00080001,,,,,
res/layout/fragment_debug_monthly_challenge.xml,EditText,@7F0A04BE,,,0x00080001,,,,,
res/layout/fragment_debug_monthly_challenge.xml,EditText,@7F0A0514,,,0x00000002,,,,,
res/layout/fragment_debug_practice_hub_collection_override.xml,EditText,@7F0A09A1,,,0x00000002,,,,,
res/layout/fragment_debug_practice_hub_collection_override.xml,EditText,@7F0A09A3,,,0x00000002,,,,,
res/layout/fragment_debug_practice_hub_collection_override.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0554,@7F13042F,,,,,,,
res/layout/fragment_debug_practice_hub_collection_override.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0521,@7F13042D,,,,,,,
res/layout/fragment_debug_session_end_leaderboard.xml,EditText,@7F0A04D5,,,0x00000002,,,,,
res/layout/fragment_debug_session_end_leaderboard.xml,EditText,@7F0A04D7,,,0x00000002,,,,,
res/layout/fragment_debug_session_end_leaderboard.xml,CheckBox,@7F0A04BF,@7F1303AD,,,,,,,
res/layout/fragment_debug_session_end_leaderboard.xml,CheckBox,@7F0A04A1,@7F13038A,,,,,,,
res/layout/fragment_debug_session_end_leaderboard.xml,EditText,@7F0A0497,,,0x00000002,,,,,
res/layout/fragment_debug_session_end_leaderboard.xml,EditText,@7F0A0499,,,0x00000002,,,,,
res/layout/fragment_debug_tomorrow_return_probability.xml,EditText,@7F0A053F,,,0x00002002,,,,,
res/layout/fragment_debug_tomorrow_return_probability.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0554,@7F13042F,,,,,,,
res/layout/fragment_debug_tomorrow_return_probability.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0521,@7F13042D,,,,,,,
res/layout/fragment_delayed_home.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0431,@7F130337,,,,,,,
res/layout/fragment_delayed_home.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0FEA,@7F13005C,,,,,,,
res/layout/fragment_easier_lesson_nudge_dialog.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CE3,@7F13119A,,,,,,,
res/layout/fragment_easier_lesson_nudge_dialog.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0F38,@7F130164,,,,,,,
res/layout/fragment_events_social_collaboration_session_end.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CE3,,,,,,,,
res/layout/fragment_events_social_collaboration_session_end.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0F38,,,,,,,,
res/layout/fragment_events_social_partner_selection_session_end.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CE3,@7F13102C,,,,,,,
res/layout/fragment_events_social_partner_selection_session_end.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0F38,@7F13103C,,,,,,,
res/layout/fragment_explain_my_answer.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0620,@7F13031A,,,,,,,
res/layout/fragment_family_plan_checklist.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A03F1,,,,,,,,
res/layout/fragment_family_plan_checklist.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0BC1,@7F130B81,,,,,,,
res/layout/fragment_family_plan_find_friends_button.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A03D9,@7F130165,,,,,,,
res/layout/fragment_family_plan_upgrade_nudge_dialog.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CF1,@7F13128F,,,,,,,
res/layout/fragment_family_plan_upgrade_nudge_dialog.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0F39,@7F130B81,,,,,,,
res/layout/fragment_feedback_message.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0CE3,@7F1304AB,,,,,,,
res/layout/fragment_forever_discount.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A03F1,,,,,,,,
res/layout/fragment_forgot_password_by_email.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A1337,@7F131296,,,,,,,
res/layout/fragment_forgot_password_by_email.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0F6C,@7F13004F,,,,,,,
res/layout/fragment_forgot_password_by_phone_secondary_button.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A1335,@7F131292,,,,,,,
res/layout/fragment_found_account.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A0FED,@7F13005E,,,,,,,
res/layout/fragment_found_account.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A073B,@7F130049,,,,,,,
res/layout/fragment_found_account.xml,com.duolingo.core.design.juicy.ui.JuicyButton,@7F0A06A3,@7F13056C,,,,,,,
